,Sport,League,Year,Prediction,Probability,Odd,Opponent_probability,Opponent_odd,Id_Match,Result
51,beisbol,usa/mlb/,2018,away,0.5873333333333334,0.0,0.31833333333333336,0.0,0QTWL3LB,0
52,beisbol,usa/mlb/,2018,home,0.6508333333333334,1.58,0.5431666666666667,2.5,0QkYx8rG,1
53,beisbol,usa/mlb/,2018,home,0.4793333333333333,1.7999999999999998,0.43733333333333335,2.05,0QsKVSKK,0
54,beisbol,usa/mlb/,2018,away,0.5673333333333334,2.25,0.4236666666666665,1.68,0S6U1xqQ,1
55,beisbol,usa/mlb/,2018,home,0.586,1.86,0.5323333333333333,1.95,0SIpgznd,1
56,beisbol,usa/mlb/,2018,away,0.6178333333333333,2.1,0.4126666666666667,1.7599999999999998,0SdEkSrs,1
57,beisbol,usa/mlb/,2018,home,0.5676666666666667,1.7999999999999998,0.5173333333333333,2.05,0SdnH9Rf,1
58,beisbol,usa/mlb/,2018,home,0.5815,1.68,0.4015,2.25,0ShshDqH,1
59,beisbol,usa/mlb/,2018,home,0.6853333333333333,2.15,0.384,1.7400000000000002,0Sjietp1,1
60,beisbol,usa/mlb/,2018,home,0.6686666666666666,1.86,0.426,1.95,0UPOe3xr,0
61,beisbol,usa/mlb/,2018,away,0.5023333333333333,1.9,0.455,1.9,0WWSCJoT,0
62,beisbol,usa/mlb/,2018,home,0.6315,1.66,0.4403333333333333,2.3,0WnBrrvb,0
63,beisbol,usa/mlb/,2018,home,0.6616666666666666,1.5,0.4736666666666667,2.7,0WnQ6QIu,1
64,beisbol,usa/mlb/,2018,home,0.4853333333333333,0.0,0.3446666666666667,0.0,0YamkyAg,1
65,beisbol,usa/mlb/,2018,home,0.588,1.37,0.36733333333333335,3.2,0Yk5Nfsb,1
66,beisbol,usa/mlb/,2018,away,0.5235,1.95,0.3905,1.86,0YkwkxQB,1
67,beisbol,usa/mlb/,2018,home,0.5293333333333333,1.95,0.4511666666666666,1.86,0YqIwvzt,0
68,beisbol,usa/mlb/,2018,home,0.6018333333333333,2.2,0.4168333333333333,1.7100000000000002,0bRQsjWk,0
69,beisbol,usa/mlb/,2018,home,0.5815,1.54,0.412,2.65,0bev1V50,0
70,beisbol,usa/mlb/,2018,away,0.6403333333333333,1.66,0.4676666666666667,2.3,0dbnUHl0,0
71,beisbol,usa/mlb/,2018,home,0.5611666666666667,1.58,0.5348333333333333,2.5,0df85mPk,0
72,beisbol,usa/mlb/,2018,away,0.5645,2.1,0.5016666666666667,1.7599999999999998,0dhjhsXO,0
73,beisbol,usa/mlb/,2018,home,0.4966666666666667,1.38,0.3523333333333333,3.1500000000000004,0f3f94Mm,0
74,beisbol,usa/mlb/,2018,home,0.5185000000000001,0.0,0.4726666666666667,0.0,0fNNJms4,1
75,beisbol,usa/mlb/,2018,home,0.6853333333333333,1.7400000000000002,0.384,2.15,0fuerkcc,1
76,beisbol,usa/mlb/,2018,home,0.5036666666666667,1.86,0.35250000000000004,1.95,0futK6IF,1
77,beisbol,usa/mlb/,2018,home,0.4738333333333333,2.0,0.3093333333333333,1.8300000000000003,0h0PcC7j,0
78,beisbol,usa/mlb/,2018,home,0.5509999999999999,1.6,0.369,2.45,0h2mT27q,1
79,beisbol,usa/mlb/,2018,home,0.5685,2.55,0.4093333333333333,1.57,0h6bWHeP,0
80,beisbol,usa/mlb/,2018,home,0.594,2.05,0.3641666666666665,1.7999999999999998,0hKKpS5D,1
81,beisbol,usa/mlb/,2018,home,0.6616666666666666,1.34,0.4435,3.35,0jNSDElD,0
82,beisbol,usa/mlb/,2018,home,0.48,1.8300000000000003,0.4008333333333333,2.0,0jRA4jML,0
83,beisbol,usa/mlb/,2018,home,0.5118333333333334,2.1,0.36733333333333335,1.7599999999999998,0jkHhY5C,0
84,beisbol,usa/mlb/,2018,home,0.5353333333333333,1.5,0.3415,2.7,0jqdszGt,1
85,beisbol,usa/mlb/,2018,home,0.6481666666666667,1.6,0.3593333333333333,2.45,0lnlezUM,1
86,beisbol,usa/mlb/,2018,away,0.589,0.0,0.4686666666666667,0.0,0n57Yt5H,0
87,beisbol,usa/mlb/,2018,away,0.5856666666666667,1.42,0.3691666666666665,2.95,0nVB3yu5,1
88,beisbol,usa/mlb/,2018,home,0.5581666666666667,1.68,0.4286666666666667,2.25,0nVwxfdi,1
89,beisbol,usa/mlb/,2018,away,0.5903333333333333,1.54,0.4843333333333333,2.65,0nyamhnN,0
90,beisbol,usa/mlb/,2018,home,0.5493333333333333,1.47,0.3643333333333333,2.75,0p8MIM2a,1
91,beisbol,usa/mlb/,2018,home,0.48,2.1,0.369,1.7599999999999998,0pAI2Fqk,0
92,beisbol,usa/mlb/,2018,away,0.5163333333333333,1.54,0.4238333333333333,2.65,0pG5nWj7,0
93,beisbol,usa/mlb/,2018,home,0.6335,1.66,0.3373333333333333,2.3,0pYo5tui,1
94,beisbol,usa/mlb/,2018,home,0.5660000000000001,1.68,0.35700000000000004,2.25,0pj4I3Rm,1
95,beisbol,usa/mlb/,2018,away,0.5601666666666667,1.7599999999999998,0.4485,2.1,0rDB7Jm7,0
96,beisbol,usa/mlb/,2018,home,0.5071666666666667,0.0,0.3643333333333333,0.0,0rDQV1Sl,0
97,beisbol,usa/mlb/,2018,away,0.5143333333333333,0.0,0.43183333333333335,0.0,0rN8GUqK,1
98,beisbol,usa/mlb/,2018,home,0.5941666666666666,1.7999999999999998,0.5131666666666667,2.05,0rkCt4OG,0
99,beisbol,usa/mlb/,2018,home,0.7475,1.5199999999999998,0.5461666666666667,2.67,0ruFALql,0
100,beisbol,usa/mlb/,2018,home,0.595,1.37,0.38566666666666666,3.2,0t0h15ik,1
101,beisbol,usa/mlb/,2018,away,0.5475,1.57,0.38516666666666666,2.55,0tMZBYvg,1
102,beisbol,usa/mlb/,2018,home,0.588,1.66,0.5355,2.3,0tOlebLn,0
103,beisbol,usa/mlb/,2018,away,0.5748333333333333,2.6,0.5429999999999999,1.55,0tSMeknB,1
104,beisbol,usa/mlb/,2018,away,0.5760000000000001,1.8300000000000003,0.4648333333333333,2.0,0tfKLjd4,1
105,beisbol,usa/mlb/,2018,away,0.5601666666666667,1.62,0.4485,2.4,0tzPYzbs,1
106,beisbol,usa/mlb/,2018,home,0.5508333333333333,1.57,0.4525,2.55,0vNEE3hj,1
107,beisbol,usa/mlb/,2018,away,0.6593333333333333,1.33,0.2975,3.4,0x8Kf4UT,1
108,beisbol,usa/mlb/,2018,away,0.5511666666666667,1.7400000000000002,0.551,2.15,0xnMmlTa,0
109,beisbol,usa/mlb/,2018,home,0.701,1.47,0.4178333333333333,2.75,0xnPoO3k,1
110,beisbol,usa/mlb/,2018,home,0.5433333333333333,2.6,0.4056666666666667,1.55,0zBbOGxE,0
111,beisbol,usa/mlb/,2018,away,0.5760000000000001,1.6,0.38433333333333336,2.45,0zkT8ywR,1
112,beisbol,usa/mlb/,2018,away,0.531,1.4,0.39816666666666667,3.1,0zoI5Mlo,0
113,beisbol,usa/mlb/,2018,home,0.6686666666666666,1.7400000000000002,0.426,2.15,0zu795e8,1
114,beisbol,usa/mlb/,2018,home,0.5598333333333333,0.0,0.5396666666666666,0.0,21WYGQ9P,1
115,beisbol,usa/mlb/,2018,home,0.5555,1.86,0.39033333333333337,1.95,21hQRy4t,0
116,beisbol,usa/mlb/,2018,home,0.6003333333333333,0.0,0.473,0.0,21peVzKD,0
117,beisbol,usa/mlb/,2018,away,0.539,1.7999999999999998,0.5025,2.05,23FFCjtn,1
118,beisbol,usa/mlb/,2018,home,0.6185,1.6,0.3498333333333333,2.45,258i3TSn,1
119,beisbol,usa/mlb/,2018,away,0.5023333333333333,1.45,0.455,2.8,25Ig6QE7,1
120,beisbol,usa/mlb/,2018,home,0.6018333333333333,1.7599999999999998,0.4835,2.1,27ehnNc2,0
121,beisbol,usa/mlb/,2018,home,0.7116666666666667,1.43,0.226,2.9,29GkyWei,1
122,beisbol,usa/mlb/,2018,away,0.5403333333333333,1.86,0.5151666666666667,1.95,29O3YnhN,0
123,beisbol,usa/mlb/,2018,home,0.5896666666666667,1.7599999999999998,0.5063333333333333,2.1,29hsRoYq,1
124,beisbol,usa/mlb/,2018,home,0.7176666666666667,1.58,0.428,2.5,2BRcWoW5,0
125,beisbol,usa/mlb/,2018,away,0.5556666666666666,0.0,0.39,0.0,2BXBQR6t,0
126,beisbol,usa/mlb/,2018,home,0.6114999999999999,2.05,0.428,1.7999999999999998,2BeMsGd2,1
127,beisbol,usa/mlb/,2018,home,0.485,1.68,0.326,2.25,2DINhww0,0
128,beisbol,usa/mlb/,2018,away,0.5581666666666667,1.86,0.5263333333333333,1.95,2DIQjDDk,1
129,beisbol,usa/mlb/,2018,away,0.6056666666666667,2.4,0.4293333333333333,1.62,2DIgotkB,1
130,beisbol,usa/mlb/,2018,away,0.4965,2.75,0.4741666666666666,1.47,2FcsD7OE,1
131,beisbol,usa/mlb/,2018,away,0.5173333333333333,1.66,0.37383333333333335,2.3,2Fo0XWmm,1
132,beisbol,usa/mlb/,2018,home,0.5851666666666667,1.4,0.5148333333333334,3.1,2FuGySke,1
133,beisbol,usa/mlb/,2018,away,0.5569999999999999,2.35,0.4555,1.64,2H8x8Bml,1
134,beisbol,usa/mlb/,2018,home,0.402,2.0,0.3235,1.8300000000000003,2HQlL8sQ,0
135,beisbol,usa/mlb/,2018,home,0.5433333333333333,2.15,0.4056666666666667,1.7400000000000002,2HxmTGn9,0
136,beisbol,usa/mlb/,2018,home,0.5071666666666667,1.7999999999999998,0.3643333333333333,2.05,2JgIYcdj,0
137,beisbol,usa/mlb/,2018,home,0.601,2.4,0.4736666666666667,1.62,2Jic85Pt,1
138,beisbol,usa/mlb/,2018,home,0.6765,2.3,0.4563333333333333,1.66,2Lb1PLYR,1
139,beisbol,usa/mlb/,2018,away,0.6178333333333333,2.4,0.4126666666666667,1.62,2Ltj0750,1
140,beisbol,usa/mlb/,2018,home,0.6353333333333333,1.7100000000000002,0.4015,2.2,2N3iBUob,1
141,beisbol,usa/mlb/,2018,home,0.4408333333333333,1.95,0.3393333333333333,1.86,2NHtYW4n,1
142,beisbol,usa/mlb/,2018,away,0.5011666666666666,2.25,0.4905,1.68,2NROaDXs,1
143,beisbol,usa/mlb/,2018,home,0.5326666666666666,1.7999999999999998,0.40066666666666667,2.05,2NuwMWsQ,0
144,beisbol,usa/mlb/,2018,away,0.6295,1.47,0.5475,2.75,2PWTu0VL,1
145,beisbol,usa/mlb/,2018,away,0.539,1.7100000000000002,0.5025,2.2,2RcC9uWL,0
146,beisbol,usa/mlb/,2018,away,0.4946666666666667,1.86,0.3353333333333333,1.95,2RyH0a5s,1
147,beisbol,usa/mlb/,2018,home,0.7020000000000001,1.68,0.3308333333333333,2.25,2TC6Tvfr,0
148,beisbol,usa/mlb/,2018,home,0.5675,1.68,0.4946666666666667,2.25,2Tf8nSdp,0
149,beisbol,usa/mlb/,2018,home,0.5896666666666667,1.91,0.5063333333333333,1.91,2VDggs8M,1
150,beisbol,usa/mlb/,2018,home,0.5713333333333334,1.27,0.4435,3.8,2VHcXtZk,0
151,beisbol,usa/mlb/,2018,home,0.5815,1.43,0.412,2.9,2VZO8M79,0
152,beisbol,usa/mlb/,2018,away,0.5063333333333333,0.0,0.4151666666666667,0.0,2Vel3b9F,0
153,beisbol,usa/mlb/,2018,home,0.7475,1.54,0.5461666666666667,2.65,2Vgb6R9a,0
154,beisbol,usa/mlb/,2018,home,0.6318333333333332,1.62,0.4798333333333333,2.4,2XWV3I3i,1
155,beisbol,usa/mlb/,2018,away,0.5376666666666666,1.7999999999999998,0.5001666666666666,2.05,2XnLjWdU,1
156,beisbol,usa/mlb/,2018,home,0.4571666666666666,1.7599999999999998,0.431,2.1,2Z9dmjcp,1
157,beisbol,usa/mlb/,2018,away,0.5748333333333333,2.05,0.5429999999999999,1.7999999999999998,2Zssc8Ee,0
158,beisbol,usa/mlb/,2018,away,0.6143333333333333,1.8300000000000003,0.3843333333333333,2.0,2a1c7AMd,1
159,beisbol,usa/mlb/,2018,away,0.5808333333333333,2.05,0.3988333333333333,1.7999999999999998,2a9QS9cA,0
160,beisbol,usa/mlb/,2018,away,0.583,1.9,0.4713333333333333,1.9,2aFSdsUh,1
161,beisbol,usa/mlb/,2018,home,0.7343333333333333,1.58,0.3403333333333333,2.5,2cEv8Ua1,0
162,beisbol,usa/mlb/,2018,away,0.5903333333333333,1.7400000000000002,0.4843333333333333,2.15,2cI51qMP,0
163,beisbol,usa/mlb/,2018,home,0.6765,1.9,0.4563333333333333,1.9,2cb39BrE,0
164,beisbol,usa/mlb/,2018,home,0.44933333333333336,3.05,0.4235,1.4,2cnPHnHC,1
165,beisbol,usa/mlb/,2018,away,0.5223333333333333,2.0,0.4266666666666667,1.8300000000000003,2gIu7FIp,1
166,beisbol,usa/mlb/,2018,home,0.6151666666666666,1.58,0.4101666666666667,2.5,2gbtR5CG,0
167,beisbol,usa/mlb/,2018,home,0.5975,2.1,0.5608333333333333,1.7599999999999998,2i7YA6ZO,0
168,beisbol,usa/mlb/,2018,home,0.4741666666666667,1.7100000000000002,0.4345,2.2,2iuPnXPR,0
169,beisbol,usa/mlb/,2018,home,0.6815,1.34,0.25683333333333336,3.35,2iwAax9S,1
170,beisbol,usa/mlb/,2018,home,0.6691666666666667,1.25,0.269,4.1,2kIuJ4g5,1
171,beisbol,usa/mlb/,2018,home,0.6815,1.47,0.25683333333333336,2.75,2kW97Eqh,0
172,beisbol,usa/mlb/,2018,away,0.5823333333333334,1.7999999999999998,0.5075000000000001,2.05,2mejYkHa,1
173,beisbol,usa/mlb/,2018,away,0.5235,0.0,0.3905,0.0,2oIPTF8G,0
174,beisbol,usa/mlb/,2018,home,0.5481666666666667,1.43,0.4935,2.9,2oIi2YP2,0
175,beisbol,usa/mlb/,2018,home,0.5153333333333333,1.86,0.407,1.95,2oMOhB73,0
176,beisbol,usa/mlb/,2018,home,0.4575,1.4,0.354,3.05,2odMngQF,1
177,beisbol,usa/mlb/,2018,home,0.6843333333333333,1.41,0.439,3.0,2ofnjOxo,1
178,beisbol,usa/mlb/,2018,home,0.496,2.15,0.4523333333333333,1.7400000000000002,2olvqgjh,0
179,beisbol,usa/mlb/,2018,home,0.601,2.0,0.5348333333333333,1.8300000000000003,2qHL6jqh,1
180,beisbol,usa/mlb/,2018,home,0.601,0.0,0.5631666666666667,0.0,2qHX4KGU,1
181,beisbol,usa/mlb/,2018,home,0.5318333333333334,2.35,0.5141666666666667,1.64,2qL3Hxap,0
182,beisbol,usa/mlb/,2018,home,0.4695,1.57,0.44033333333333335,2.55,2qcWSgD0,1
183,beisbol,usa/mlb/,2018,away,0.5873333333333334,0.0,0.31833333333333336,0.0,2qw3KaGH,1
184,beisbol,usa/mlb/,2018,home,0.6691666666666667,0.0,0.269,0.0,2sI9JwL1,0
185,beisbol,usa/mlb/,2018,home,0.5408333333333333,1.45,0.433,2.8,2sb0gxa7,1
186,beisbol,usa/mlb/,2018,away,0.476,1.33,0.395,3.5,2uP0U5Ro,1
187,beisbol,usa/mlb/,2018,home,0.5518333333333334,1.68,0.4315,2.25,2uiGDBhB,0
188,beisbol,usa/mlb/,2018,away,0.6295,1.34,0.5475,3.35,2usVmekQ,0
189,beisbol,usa/mlb/,2018,away,0.5601666666666667,1.7400000000000002,0.4485,2.15,2usYoVPF,0
190,beisbol,usa/mlb/,2018,home,0.6008333333333333,1.86,0.426,1.95,2w2HPzFj,1
191,beisbol,usa/mlb/,2018,home,0.6509999999999999,1.57,0.5298333333333334,2.55,2wERxii6,0
192,beisbol,usa/mlb/,2018,home,0.487,1.95,0.4606666666666666,1.86,403wJVdr,1
193,beisbol,usa/mlb/,2018,away,0.5143333333333333,2.0,0.43183333333333335,1.8300000000000003,40PyedHq,1
194,beisbol,usa/mlb/,2018,home,0.5836666666666667,2.25,0.5563333333333333,1.68,422TxV9c,0
195,beisbol,usa/mlb/,2018,home,0.5071666666666667,2.35,0.4798333333333333,1.64,428o0Hj3,0
196,beisbol,usa/mlb/,2018,home,0.6018333333333333,1.8300000000000003,0.4168333333333333,2.0,42Aszn6T,0
197,beisbol,usa/mlb/,2018,home,0.5008333333333334,2.25,0.419,1.68,42rvaYw6,1
198,beisbol,usa/mlb/,2018,away,0.6188333333333333,0.0,0.5481666666666667,0.0,44m2tMqC,1
199,beisbol,usa/mlb/,2018,home,0.6216666666666667,1.47,0.4286666666666667,2.75,44s8pVUk,1
200,beisbol,usa/mlb/,2018,home,0.5433333333333333,2.0,0.4056666666666667,1.8300000000000003,460LP2cE,1
201,beisbol,usa/mlb/,2018,home,0.5153333333333333,2.25,0.407,1.68,460giptS,0
202,beisbol,usa/mlb/,2018,home,0.6785,0.0,0.36883333333333335,0.0,4628vucR,0
203,beisbol,usa/mlb/,2018,home,0.5028333333333334,1.86,0.4236666666666667,1.95,466vicus,0
204,beisbol,usa/mlb/,2018,home,0.645,1.4,0.5156666666666666,3.05,46IRJgcr,0
205,beisbol,usa/mlb/,2018,away,0.5808333333333333,1.9,0.3988333333333333,1.9,46MO6PuF,1
206,beisbol,usa/mlb/,2018,home,0.5071666666666667,1.95,0.4798333333333333,1.86,4852xvyA,0
207,beisbol,usa/mlb/,2018,away,0.5183333333333333,1.8300000000000003,0.44516666666666665,2.0,4A4gQ0OT,1
208,beisbol,usa/mlb/,2018,away,0.531,1.44,0.39816666666666667,2.85,4AEBdQaH,0
209,beisbol,usa/mlb/,2018,home,0.5851666666666667,0.0,0.5148333333333334,0.0,4AI0CpIt,1
210,beisbol,usa/mlb/,2018,away,0.5823333333333334,1.62,0.5075000000000001,2.4,4Ahtso0U,1
211,beisbol,usa/mlb/,2018,away,0.5723333333333334,1.68,0.5343333333333333,2.25,4AlgvczK,0
212,beisbol,usa/mlb/,2018,away,0.5823333333333334,2.05,0.5075000000000001,1.7999999999999998,4AzsC5a4,1
213,beisbol,usa/mlb/,2018,away,0.626,2.05,0.4686666666666667,1.7999999999999998,4Cm7hjR7,0
214,beisbol,usa/mlb/,2018,home,0.6853333333333333,1.54,0.5021666666666667,2.65,4Cujcafn,1
215,beisbol,usa/mlb/,2018,home,0.6353333333333333,1.58,0.4143333333333333,2.5,4EMLfyXD,1
216,beisbol,usa/mlb/,2018,home,0.6508333333333334,1.86,0.5431666666666667,1.95,4ESQDfAt,0
217,beisbol,usa/mlb/,2018,home,0.6509999999999999,1.5,0.483,2.7,4EST16J6,0
218,beisbol,usa/mlb/,2018,home,0.601,2.1,0.5348333333333333,1.7599999999999998,4EYoPh0C,0
219,beisbol,usa/mlb/,2018,home,0.6691666666666667,1.42,0.26899999999999996,2.95,4GTXqYcL,0
220,beisbol,usa/mlb/,2018,away,0.5706666666666667,1.95,0.43433333333333335,1.86,4GalPT0g,0
221,beisbol,usa/mlb/,2018,away,0.5593333333333333,2.1,0.502,1.7599999999999998,4GwJ9l16,1
222,beisbol,usa/mlb/,2018,home,0.5783333333333334,0.0,0.523,0.0,4IWvGYlj,1
223,beisbol,usa/mlb/,2018,home,0.4575,1.4,0.354,3.1,4InPV0kO,1
224,beisbol,usa/mlb/,2018,home,0.6616666666666666,2.3,0.4823333333333333,1.66,4IvBYqgh,1
225,beisbol,usa/mlb/,2018,home,0.5546666666666666,1.31,0.4903333333333333,3.6,4M0sys9D,1
226,beisbol,usa/mlb/,2018,away,0.507,1.7999999999999998,0.4493333333333333,2.05,4MEg3YqT,0
227,beisbol,usa/mlb/,2018,away,0.5373333333333333,2.15,0.4151666666666667,1.7400000000000002,4MG1APua,1
228,beisbol,usa/mlb/,2018,home,0.4851666666666667,0.0,0.4746666666666667,0.0,4MW9sHaN,1
229,beisbol,usa/mlb/,2018,away,0.6975,2.45,0.451,1.6,4O1Ai1A3,0
230,beisbol,usa/mlb/,2018,home,0.5941666666666666,1.7400000000000002,0.5131666666666667,2.15,4OTJFzK0,1
231,beisbol,usa/mlb/,2018,away,0.526,2.1,0.5066666666666666,1.7599999999999998,4Ow2sHnd,1
232,beisbol,usa/mlb/,2018,away,0.6759999999999999,2.2,0.43433333333333335,1.7100000000000002,4QlsOg35,1
233,beisbol,usa/mlb/,2018,home,0.5655,1.58,0.3641666666666665,2.5,4QnMJCtN,1
234,beisbol,usa/mlb/,2018,home,0.7475,1.32,0.331,3.5,4STkxw2k,1
235,beisbol,usa/mlb/,2018,home,0.7176666666666667,1.41,0.4563333333333333,3.0,4SgY897U,0
236,beisbol,usa/mlb/,2018,home,0.6351666666666667,1.7100000000000002,0.4488333333333333,2.2,4SoHDIz9,1
237,beisbol,usa/mlb/,2018,home,0.6148333333333333,1.4,0.3476666666666667,3.05,4U0P0ALU,0
238,beisbol,usa/mlb/,2018,home,0.5875,1.64,0.4286666666666667,2.35,4U4BcL21,0
239,beisbol,usa/mlb/,2018,away,0.47600000000000003,1.7400000000000002,0.385,2.15,4U4wWwKm,0
240,beisbol,usa/mlb/,2018,away,0.6188333333333333,1.5,0.44,2.7,4U86bXCE,0
241,beisbol,usa/mlb/,2018,home,0.6475,1.57,0.5656666666666667,2.55,4UOUrFMs,1
242,beisbol,usa/mlb/,2018,home,0.5546666666666666,1.31,0.4903333333333333,3.55,4Ur8GbK0,1
243,beisbol,usa/mlb/,2018,away,0.507,1.95,0.5025,1.86,4WJqUdX2,0
244,beisbol,usa/mlb/,2018,away,0.44766666666666666,1.68,0.37333333333333335,2.25,4WToXgJN,1
245,beisbol,usa/mlb/,2018,home,0.5691666666666666,0.0,0.4236666666666667,0.0,4WkHnZIA,0
246,beisbol,usa/mlb/,2018,home,0.6141666666666666,3.5,0.573,1.32,4WqaPnx5,1
247,beisbol,usa/mlb/,2018,home,0.4713333333333333,3.25,0.43566666666666665,1.36,4YC6XmeG,0
248,beisbol,usa/mlb/,2018,home,0.5836666666666667,1.66,0.5563333333333333,2.3,4YCY56C2,0
249,beisbol,usa/mlb/,2018,home,0.6353333333333333,1.9,0.38483333333333336,1.9,4YWuVhc6,1
250,beisbol,usa/mlb/,2018,home,0.5815,1.47,0.3641666666666665,2.75,4Yj3jRCF,0
