,Sport,League,Year,Prediction,Probability,Odd,Opponent_probability,Opponent_odd,Id_Match,Result
96,beisbol,usa/mlb/,2015,home,0.7523333333333333,0.0,0.35700000000000004,0.0,21K3WkYl,0.0
97,beisbol,usa/mlb/,2015,home,0.5760000000000001,1.45,0.4736666666666667,2.8,21tIj8wH,1.0
98,beisbol,usa/mlb/,2015,home,0.6085,0.0,0.534,0.0,23L7EHC3,1.0
99,beisbol,usa/mlb/,2015,home,0.4221666666666665,1.7599999999999998,0.3215,2.0,23a9nadq,1.0
100,beisbol,usa/mlb/,2015,home,0.5335,1.57,0.5265,2.55,23ieuKYm,1.0
101,beisbol,usa/mlb/,2015,home,0.5306666666666666,1.66,0.4228333333333333,2.3,25ba6b9b,1.0
102,beisbol,usa/mlb/,2015,home,0.5226666666666666,2.2,0.5096666666666667,1.7100000000000002,25haNoD2,0.0
103,beisbol,usa/mlb/,2015,away,0.5228333333333334,0.0,0.39066666666666666,0.0,25t1Fw8J,1.0
104,beisbol,usa/mlb/,2015,home,0.5893333333333333,1.4,0.5151666666666667,3.05,25vT6Tsb,1.0
105,beisbol,usa/mlb/,2015,home,0.6426666666666667,1.95,0.4078333333333333,1.86,27ky2qIC,0.0
106,beisbol,usa/mlb/,2015,away,0.6188333333333333,2.75,0.5323333333333333,1.47,2949YKnE,1.0
107,beisbol,usa/mlb/,2015,home,0.6426666666666667,1.64,0.4078333333333333,2.35,294s02VR,1.0
108,beisbol,usa/mlb/,2015,away,0.6806666666666666,2.15,0.4668333333333333,1.7400000000000002,296HSRWi,1.0
109,beisbol,usa/mlb/,2015,home,0.6168333333333333,1.5,0.484,2.7,29pnDnX4,1.0
110,beisbol,usa/mlb/,2015,home,0.5878333333333333,1.6,0.4278333333333333,2.45,29t1OzP6,1.0
111,beisbol,usa/mlb/,2015,away,0.5056666666666667,1.66,0.374,2.3,29t4MAad,1.0
112,beisbol,usa/mlb/,2015,home,0.693,2.1,0.3863333333333333,1.7100000000000002,2B9BUBI7,0.0
113,beisbol,usa/mlb/,2015,away,0.5646666666666667,0.0,0.4125,0.0,2BR9BOF5,1.0
114,beisbol,usa/mlb/,2015,home,0.693,1.7400000000000002,0.494,2.05,2BekG18J,1.0
115,beisbol,usa/mlb/,2015,home,0.5798333333333333,0.0,0.5318333333333334,0.0,2D215bZQ,1.0
116,beisbol,usa/mlb/,2015,home,0.5305,1.86,0.4778333333333333,1.86,2DAqz1Wu,1.0
117,beisbol,usa/mlb/,2015,home,0.5295,2.0,0.4136666666666667,1.8300000000000003,2DKEXQgM,0.0
118,beisbol,usa/mlb/,2015,away,0.594,2.55,0.5798333333333333,1.57,2DhoglZs,0.0
119,beisbol,usa/mlb/,2015,away,0.609,2.05,0.5263333333333333,1.7999999999999998,2Fo8wgMC,0.0
120,beisbol,usa/mlb/,2015,away,0.5413333333333333,1.5,0.4843333333333333,2.65,2FqakXyp,0.0
121,beisbol,usa/mlb/,2015,home,0.5305,0.0,0.44816666666666666,0.0,2H0tTGRd,1.0
122,beisbol,usa/mlb/,2015,home,0.5835,1.91,0.5485,1.91,2H8cO7bI,0.0
123,beisbol,usa/mlb/,2015,home,0.5393333333333333,2.3,0.4728333333333333,1.66,2HIanNMB,1.0
124,beisbol,usa/mlb/,2015,home,0.5833333333333333,1.44,0.4438333333333333,2.85,2HOaVZI7,1.0
125,beisbol,usa/mlb/,2015,away,0.594,0.0,0.5798333333333333,0.0,2HOnHbBm,1.0
126,beisbol,usa/mlb/,2015,away,0.5813333333333334,2.05,0.40016666666666667,1.7400000000000002,2HpbchZR,1.0
127,beisbol,usa/mlb/,2015,home,0.8190000000000001,1.54,0.2698333333333333,2.65,2J7ZgCZs,1.0
128,beisbol,usa/mlb/,2015,home,0.6191666666666666,0.0,0.4885,0.0,2LEbYdon,0.0
129,beisbol,usa/mlb/,2015,home,0.5821666666666666,1.69,0.37366666666666665,2.25,2LKoIDh4,0.0
130,beisbol,usa/mlb/,2015,away,0.6358333333333334,2.45,0.5618333333333333,1.6,2LWHi3t1,1.0
131,beisbol,usa/mlb/,2015,home,0.7523333333333333,1.27,0.35700000000000004,3.9,2LWqQLcm,1.0
132,beisbol,usa/mlb/,2015,home,0.7048333333333333,0.0,0.34550000000000003,0.0,2Lbmjexp,0.0
133,beisbol,usa/mlb/,2015,away,0.5895,2.65,0.4631666666666666,1.54,2Lhm7rtl,0.0
134,beisbol,usa/mlb/,2015,home,0.6025,1.68,0.5073333333333333,2.15,2NLkuwIS,1.0
135,beisbol,usa/mlb/,2015,home,0.5881666666666667,1.9,0.493,1.9,2NafWdil,1.0
136,beisbol,usa/mlb/,2015,home,0.5918333333333333,1.8300000000000003,0.2426666666666667,2.0,2Ppzcq0j,1.0
137,beisbol,usa/mlb/,2015,home,0.4833333333333333,1.62,0.43133333333333335,2.3,2Pzpaxtk,1.0
138,beisbol,usa/mlb/,2015,away,0.489,0.0,0.4285,0.0,2R3f5DZk,0.0
139,beisbol,usa/mlb/,2015,away,0.5593333333333333,1.9,0.4168333333333333,1.8300000000000003,2Rew0by5,1.0
140,beisbol,usa/mlb/,2015,home,0.5918333333333333,2.05,0.2426666666666667,1.7999999999999998,2T2kke2C,0.0
141,beisbol,usa/mlb/,2015,home,0.5305,2.0,0.4278333333333333,1.7599999999999998,2T2sRxCF,1.0
142,beisbol,usa/mlb/,2015,home,0.643,1.62,0.5098333333333334,2.3,2TQeGzGm,1.0
143,beisbol,usa/mlb/,2015,away,0.6188333333333333,0.0,0.508,0.0,2TQthhy6,0.0
144,beisbol,usa/mlb/,2015,home,0.7198333333333333,2.1,0.3993333333333333,1.7599999999999998,2TjPKwZD,0.0
145,beisbol,usa/mlb/,2015,home,0.5461666666666667,0.0,0.3458333333333333,0.0,2TrBR7pF,1.0
146,beisbol,usa/mlb/,2015,home,0.6048333333333333,1.5,0.44033333333333335,2.7,2TznEszk,1.0
147,beisbol,usa/mlb/,2015,home,0.5926666666666667,1.41,0.5265,3.0,2VF2zxoE,1.0
148,beisbol,usa/mlb/,2015,away,0.498,1.7599999999999998,0.44266666666666665,2.1,2Vadpibf,1.0
149,beisbol,usa/mlb/,2015,home,0.6556666666666666,1.9,0.4525,1.9,2VmWdkaF,0.0
150,beisbol,usa/mlb/,2015,away,0.5365,2.05,0.3711666666666665,1.7999999999999998,2X0UCDfr,0.0
151,beisbol,usa/mlb/,2015,home,0.6426666666666667,2.55,0.44316666666666665,1.57,2Xdpkc7d,1.0
152,beisbol,usa/mlb/,2015,home,0.5926666666666667,1.4,0.5265,3.05,2XhTvCgc,1.0
153,beisbol,usa/mlb/,2015,home,0.5638333333333333,1.47,0.4121666666666667,2.7,2XlUXQZL,1.0
154,beisbol,usa/mlb/,2015,away,0.6328333333333334,2.55,0.39899999999999997,1.54,2Xpnsk2D,1.0
155,beisbol,usa/mlb/,2015,home,0.5233333333333333,0.0,0.4288333333333333,0.0,2XvacYfe,0.0
156,beisbol,usa/mlb/,2015,away,0.5691666666666667,2.5,0.4251666666666665,1.58,2ZBYtOj9,1.0
157,beisbol,usa/mlb/,2015,home,0.6858333333333333,1.62,0.3648333333333333,2.4,2ZaKWC7c,1.0
158,beisbol,usa/mlb/,2015,home,0.6631666666666667,1.68,0.4485,2.15,2a9cV0Mp,0.0
159,beisbol,usa/mlb/,2015,home,0.7263333333333333,1.8300000000000003,0.414,2.0,2c42iiAE,1.0
160,beisbol,usa/mlb/,2015,home,0.6418333333333334,1.57,0.239,2.55,2cG0aaFc,1.0
161,beisbol,usa/mlb/,2015,home,0.44816666666666666,1.7400000000000002,0.398,2.15,2cG3cZkm,1.0
162,beisbol,usa/mlb/,2015,away,0.5611666666666667,1.7100000000000002,0.4666666666666667,2.1,2cGyPGY0,0.0
163,beisbol,usa/mlb/,2015,away,0.4958333333333334,0.0,0.3805,0.0,2cpGBUEC,0.0
164,beisbol,usa/mlb/,2015,home,0.6631666666666667,2.05,0.3895,1.7999999999999998,2ePzw883,1.0
165,beisbol,usa/mlb/,2015,away,0.5611666666666667,1.95,0.4791666666666666,1.7999999999999998,2egalxZa,1.0
166,beisbol,usa/mlb/,2015,home,0.4221666666666665,1.58,0.3215,2.5,2eyGV7Gq,0.0
167,beisbol,usa/mlb/,2015,home,0.6131666666666666,1.7599999999999998,0.4596666666666666,2.0,2g2JJzFB,0.0
168,beisbol,usa/mlb/,2015,home,0.44816666666666666,1.66,0.3198333333333333,2.2,2g4F3Te1,1.0
169,beisbol,usa/mlb/,2015,home,0.5926666666666667,1.57,0.5265,2.45,2iJBTGFN,1.0
170,beisbol,usa/mlb/,2015,home,0.3893333333333333,1.6,0.3556666666666667,2.45,2iZBBZe0,1.0
171,beisbol,usa/mlb/,2015,away,0.6188333333333333,1.9,0.508,1.8300000000000003,2isQIEJe,1.0
172,beisbol,usa/mlb/,2015,home,0.5226666666666666,2.45,0.5096666666666667,1.6,2kCMQKJf,0.0
173,beisbol,usa/mlb/,2015,home,0.5096666666666667,1.8300000000000003,0.4723333333333333,1.9,2kGWCni5,1.0
174,beisbol,usa/mlb/,2015,home,0.639,1.66,0.36733333333333335,2.2,2krLi684,0.0
175,beisbol,usa/mlb/,2015,away,0.5395,2.2,0.5001666666666666,1.66,2mLV6iWb,1.0
176,beisbol,usa/mlb/,2015,home,0.6618333333333333,1.7999999999999998,0.39,1.95,2mNRjpDl,1.0
177,beisbol,usa/mlb/,2015,home,0.5965,2.75,0.5031666666666667,1.47,2maOjExO,0.0
178,beisbol,usa/mlb/,2015,home,0.5085,0.0,0.4718333333333333,0.0,2oKClJUD,1.0
179,beisbol,usa/mlb/,2015,home,0.5876666666666667,1.7400000000000002,0.5765,2.15,2oQKelH6,1.0
180,beisbol,usa/mlb/,2015,home,0.6056666666666667,3.25,0.43583333333333335,1.36,2otJl2uC,0.0
181,beisbol,usa/mlb/,2015,away,0.6353333333333333,1.7599999999999998,0.4548333333333333,2.1,2oxZ5a0I,0.0
182,beisbol,usa/mlb/,2015,home,0.6631666666666667,1.66,0.4485,2.3,2qJT3m36,1.0
183,beisbol,usa/mlb/,2015,home,0.6525,0.0,0.4233333333333333,0.0,2s8wjMCl,1.0
184,beisbol,usa/mlb/,2015,home,0.574,1.66,0.4551666666666666,2.3,2sCHEjxa,0.0
185,beisbol,usa/mlb/,2015,away,0.5778333333333333,2.35,0.43583333333333335,1.64,2st3aDfN,1.0
186,beisbol,usa/mlb/,2015,home,0.6451666666666667,1.43,0.4993333333333333,2.9,2u1EBy1p,1.0
187,beisbol,usa/mlb/,2015,home,0.6593333333333333,1.9,0.36983333333333335,1.9,2uHPqFrN,0.0
188,beisbol,usa/mlb/,2015,home,0.7596666666666667,1.68,0.19266666666666668,2.15,2uTsjELO,1.0
189,beisbol,usa/mlb/,2015,home,0.4648333333333333,1.8700000000000003,0.43183333333333335,1.95,2uqTJClq,0.0
190,beisbol,usa/mlb/,2015,home,0.6726666666666666,1.6,0.3365,2.35,2wGIDyer,1.0
191,beisbol,usa/mlb/,2015,home,0.4606666666666666,1.86,0.4531666666666666,1.86,2wQYPoeR,0.0
192,beisbol,usa/mlb/,2015,away,0.5236666666666667,2.2,0.4251666666666665,1.7100000000000002,2wYkV0gC,1.0
193,beisbol,usa/mlb/,2015,away,0.426,2.0,0.4168333333333333,1.7599999999999998,2y3nw7gB,1.0
194,beisbol,usa/mlb/,2015,away,0.5365,2.3,0.4548333333333333,1.66,2y5BHSBM,1.0
195,beisbol,usa/mlb/,2015,away,0.539,1.7599999999999998,0.4458333333333333,2.1,2y9RLzsr,1.0
196,beisbol,usa/mlb/,2015,home,0.7048333333333333,0.0,0.21466666666666667,0.0,2ygH2EEp,0.0
197,beisbol,usa/mlb/,2015,home,0.5125,1.7999999999999998,0.5061666666666667,2.05,2yoldfdD,1.0
198,beisbol,usa/mlb/,2015,away,0.5865,1.8300000000000003,0.519,2.0,40JF4x7q,0.0
199,beisbol,usa/mlb/,2015,home,0.6378333333333334,0.0,0.31983333333333336,0.0,40ZBOey4,0.0
200,beisbol,usa/mlb/,2015,home,0.5668333333333333,2.05,0.2926666666666667,1.7999999999999998,42nNCwQf,0.0
201,beisbol,usa/mlb/,2015,home,0.5876666666666667,1.47,0.5765,2.75,42t5kiqk,0.0
202,beisbol,usa/mlb/,2015,home,0.6726666666666666,1.64,0.3365,2.35,44RAv5ab,1.0
203,beisbol,usa/mlb/,2015,home,0.5668333333333333,1.95,0.2926666666666667,1.86,44s9XIN3,1.0
204,beisbol,usa/mlb/,2015,home,0.6785,0.0,0.289,0.0,46fLptga,1.0
205,beisbol,usa/mlb/,2015,away,0.5723333333333334,2.15,0.4168333333333333,1.7400000000000002,48BTdjtH,0.0
206,beisbol,usa/mlb/,2015,home,0.5,1.68,0.4236666666666667,2.25,4AdPfjnJ,1.0
207,beisbol,usa/mlb/,2015,home,0.606,1.5,0.4628333333333333,2.65,4AnKUFu3,1.0
208,beisbol,usa/mlb/,2015,home,0.5393333333333333,1.66,0.5061666666666667,2.3,4ApaQYIK,0.0
209,beisbol,usa/mlb/,2015,away,0.5288333333333333,1.7999999999999998,0.4893333333333333,2.05,4CRSravm,0.0
210,beisbol,usa/mlb/,2015,home,0.499,1.8700000000000003,0.4818333333333333,1.95,4CaCmXpD,0.0
211,beisbol,usa/mlb/,2015,home,0.5668333333333333,1.62,0.4806666666666667,2.4,4CiBFVqS,0.0
212,beisbol,usa/mlb/,2015,home,0.5798333333333333,1.9,0.5318333333333334,1.8300000000000003,4CyDMHLM,0.0
213,beisbol,usa/mlb/,2015,away,0.5196666666666666,2.15,0.43783333333333335,1.7400000000000002,4G79dfXC,1.0
214,beisbol,usa/mlb/,2015,home,0.55,1.9,0.4236666666666667,1.8300000000000003,4GROwGeL,1.0
215,beisbol,usa/mlb/,2015,home,0.4156666666666667,1.8300000000000003,0.4093333333333333,1.9,4Gmfgee8,1.0
216,beisbol,usa/mlb/,2015,home,0.6451666666666667,1.8300000000000003,0.4993333333333333,1.9,4IAqvAXD,0.0
217,beisbol,usa/mlb/,2015,home,0.522,2.1,0.4736666666666667,1.7599999999999998,4Ij9eMwq,0.0
218,beisbol,usa/mlb/,2015,home,0.639,1.7999999999999998,0.39316666666666666,1.95,4K1CbyFc,0.0
219,beisbol,usa/mlb/,2015,away,0.6806666666666666,2.0,0.4668333333333333,1.8300000000000003,4KDA6qKt,1.0
220,beisbol,usa/mlb/,2015,home,0.693,1.6,0.494,2.35,4KeCss2f,1.0
221,beisbol,usa/mlb/,2015,home,0.5631666666666666,1.7400000000000002,0.5236666666666666,2.15,4M2rfJe8,0.0
222,beisbol,usa/mlb/,2015,away,0.6191666666666666,1.32,0.4715,3.35,4M46dzgt,0.0
223,beisbol,usa/mlb/,2015,home,0.5668333333333333,1.62,0.2926666666666667,2.4,4MAakAST,1.0
224,beisbol,usa/mlb/,2015,away,0.5566666666666666,2.2,0.5025,1.7100000000000002,4MCKgikC,0.0
225,beisbol,usa/mlb/,2015,home,0.4961666666666666,1.7999999999999998,0.4455,2.05,4Mf9UxMp,0.0
226,beisbol,usa/mlb/,2015,home,0.4973333333333334,1.68,0.4851666666666667,2.25,4MzT3yDJ,0.0
227,beisbol,usa/mlb/,2015,away,0.5056666666666667,1.9,0.374,1.9,4O9fqGMF,1.0
228,beisbol,usa/mlb/,2015,away,0.5395,2.5,0.5358333333333333,1.55,4OHAu02r,0.0
229,beisbol,usa/mlb/,2015,home,0.4906666666666667,2.1,0.4788333333333333,1.7599999999999998,4OiT7zld,0.0
230,beisbol,usa/mlb/,2015,home,0.569,2.2,0.5358333333333334,1.7100000000000002,4QWqUUbL,0.0
231,beisbol,usa/mlb/,2015,home,0.44066666666666665,1.68,0.4125,2.15,4Qf3W3DE,1.0
232,beisbol,usa/mlb/,2015,away,0.5395,1.7999999999999998,0.5358333333333333,1.95,4SDfIW4H,0.0
233,beisbol,usa/mlb/,2015,home,0.5791666666666666,1.65,0.5640000000000001,2.35,4SVhaq2F,0.0
234,beisbol,usa/mlb/,2015,home,0.6631666666666667,1.95,0.3895,1.86,4SXTFy77,0.0
235,beisbol,usa/mlb/,2015,home,0.6426666666666667,2.1,0.44316666666666665,1.7100000000000002,4SiP2i5U,1.0
236,beisbol,usa/mlb/,2015,home,0.7523333333333333,1.62,0.35700000000000004,2.4,4Sqr4yth,1.0
237,beisbol,usa/mlb/,2015,home,0.5618333333333333,1.7100000000000002,0.4698333333333333,2.2,4U2m6mw4,1.0
238,beisbol,usa/mlb/,2015,home,0.5366666666666666,2.0,0.4108333333333334,1.7599999999999998,4W7HzcQq,0.0
239,beisbol,usa/mlb/,2015,home,0.7198333333333333,1.66,0.3993333333333333,2.3,4WPxi2F9,1.0
